,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
1072890,100,100,280,593394.87,1,1.00011,739696.32,,,0.999538,1749.0,1.000681,24514.0,0.999614,-4.259944,5528,100_280_100
1073087,100,100,290,599834.17,1,1.00011,785891.25,,,0.999538,12243.0,1.00011,87.5,1.000106,-9.080172,5529,100_290_100
1073284,100,100,300,1715459.23,1,1.00011,1256887.05,1.100121,1.032113,0.999538,11193.6,1.000681,28016.0,0.999865,-8.8799,5530,100_300_100
1073481,100,100,310,930075.42,1,1.00011,2042270.86,1.049258,1.021826,0.999538,49059.45,1.00011,5267.5,1.000054,-23.639797,5531,100_310_100
1073678,100,100,320,1298847.45,1,0.998967,1697996.14,1.049258,1.021255,0.998395,13294.67,0.998967,4824.48,0.998815,-12.310147,5532,100_320_100
1073875,100,100,330,1298707.46,1,0.997252,1698136.13,1.046972,1.021255,0.996681,7970.08,0.997252,15216.4,0.996877,1.7404556,5533,100_330_100
1074072,100,100,340,1281209.38,1,0.997824,1715634.21,1.046972,1.021255,0.997252,10470.0,0.997824,226.98,0.997812,-7.3498487,5534,100_340_100
1074269,100,100,350,1281209.38,1,0.998395,1715634.21,1.046972,1.021255,0.997824,15888.6,0.998395,15006.73,0.998118,-10.880232,5535,100_350_100
1074466,100,100,360,1270710.54,1,0.998395,1726133.05,1.044686,1.021255,0.997824,14893.38,0.998395,13259.73,0.998126,-11.460185,5536,100_360_100
1074663,100,100,370,1279897.03,1,0.997252,1716946.56,1.044686,1.021255,0.996681,17178.4,0.997252,3472.55,0.997156,0.13947487,5537,100_370_100
1074860,100,100,380,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,13760.16,0.997252,3472.55,0.997137,0.22053719,5538,100_380_100
1075057,100,100,390,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,24241.6,0.997252,4537.0,0.997162,1.1205673,5539,100_390_100
1075254,100,100,400,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,46059.04,0.997252,4554.45,0.997201,0.97990036,5540,100_400_100
1075451,100,100,410,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,52215.36,0.997252,23121.25,0.997077,3.1805038,5541,100_410_100
1075648,100,100,420,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,76247.68,0.997252,37081.25,0.997065,8.510351,5542,100_420_100
1075845,100,100,430,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,112767.04,0.997252,8341.1,0.997213,9.21011,5543,100_430_100
1076042,100,100,440,1261086.59,1,0.997252,1735757.0,1.044686,1.021255,0.996681,118068.8,0.997252,8480.7,0.997214,8.859634,5544,100_440_100
1076239,100,100,450,1261086.59,1,0.997252,1735757.0,1.020112,1.00411,0.996681,119795.36,0.997252,22388.35,0.997162,4.0102005,5545,100_450_100
1076436,100,100,460,1287333.71,1,0.997252,1735757.0,1.020112,1.00411,0.996681,127364.32,0.997252,13628.45,0.997197,3.529787,5546,100_460_100
1076633,100,100,470,1292583.14,1,0.997252,1735757.0,1.020112,1.002967,0.996681,123510.08,0.997252,25215.25,0.997155,9.330511,5547,100_470_100
1076830,100,100,480,1124829.05,1,0.997252,1978752.83,1.00411,1.001824,0.997252,8585.4,0.997824,5238.0,0.997607,-3.1501055,5548,100_480_100
1077027,100,100,490,922148.79,1,0.997824,2167434.62,1.002967,1.000681,0.997252,95311.9,0.997824,8398.26,0.997778,-8.130074,5549,100_490_100
1077224,100,100,500,920678.95,1,0.997252,2182902.92,1.002396,1.000681,0.996681,137183.04,0.997824,11663.28,0.997734,-7.4899197,5550,100_500_100
1077421,100,100,510,917179.34,1,0.997252,2186402.54,1.002396,1.000681,0.996681,138491.04,0.997252,32771.1,0.997143,-2.6398897,5551,100_510_100
1077618,100,100,520,915412.03,1,0.997252,2188169.84,1.002396,1.000681,0.996681,103105.28,0.997252,34516.1,0.997109,-0.46014786,5552,100_520_100
1077815,100,100,530,444451.22,1,0.997824,2645132.19,1.00011,1.00011,0.997252,70410.75,0.997824,9515.7,0.997756,-9.909868,5553,100_530_100
1078012,100,100,540,431520.14,1,0.997252,2672061.74,1.00011,1.00011,0.996681,56209.12,0.997252,45527.05,0.996997,5.5503845,5554,100_540_100
1078209,100,101,0,1427268.57,1,0.999264,873652.72,,,0.999853,8511.99,1.000441,25466.0,1.0,-14.799833,5555,101_0_100
1078406,100,101,10,1422629.62,1,0.999853,878291.67,,,0.999264,6792.0,0.999853,4468.37,0.999619,-13.219714,5556,101_10_100
1078603,100,101,20,1417259.98,1,0.999264,883661.3,,,0.998676,37741.28,0.999264,10731.36,0.999134,-3.61979,5557,101_20_100
1078800,100,101,30,1417259.98,1,0.999264,883661.3,,,0.998676,29544.77,0.999264,12650.1,0.999088,-4.3302774,5558,101_30_100
1078997,100,101,40,1417259.98,1,0.999264,883661.3,,,0.998676,29544.77,0.999264,12599.16,0.999088,-0.95009804,5559,101_40_100
1079194,100,101,50,1417259.98,1,0.999264,883661.3,,,0.998676,32938.77,0.999264,18542.16,0.999052,-1.3899803,5560,101_50_100
1079391,100,101,60,1400913.19,1,0.998676,900008.09,,,0.998087,10057.28,0.998676,15629.37,0.998318,5.530119,5561,101_60_100
1079588,100,101,70,1400913.19,1,0.998676,900008.09,,,0.998087,13415.36,0.998676,8892.28,0.998441,6.580353,5562,101_70_100
1079785,100,101,80,1400913.19,1,0.999264,900008.09,,,0.998676,6567.39,0.999264,3769.56,0.999049,1.449585,5563,101_80_100
1079982,100,101,90,1400913.19,1,0.999264,900008.09,,,0.998676,8264.39,0.999264,3769.56,0.99908,0.859499,5564,101_90_100
1080179,100,101,100,1400913.19,1,0.999853,900008.09,,,0.999264,8490.0,0.999853,9344.5,0.999544,-1.6099215,5565,101_100_100
1080376,100,101,110,1396665.07,1,0.999853,904256.22,,,0.999264,11902.98,0.999853,12062.9,0.999556,0.13947487,5566,101_110_100
1080573,100,101,120,1396665.07,1,0.999853,904256.22,,,0.999264,15842.34,0.999853,12776.48,0.99959,-4.839897,5567,101_120_100
1080770,100,101,130,1396291.23,1,0.999853,904630.06,,,0.999264,15859.32,0.999853,16174.48,0.999555,-3.2401085,5568,101_130_100
1080967,100,101,140,1396291.23,1,0.999853,904630.06,,,0.999264,13736.82,0.999853,13167.25,0.999565,-2.580285,5569,101_140_100
1081164,100,101,150,1396291.23,1,0.999853,904630.06,,,0.999264,15876.3,0.999853,45448.25,0.999416,-2.220273,5570,101_150_100
1081361,100,101,160,1396002.36,1,0.999853,904918.93,,,0.999264,18525.18,0.999853,43749.25,0.999439,-2.8198957,5571,101_160_100
1081558,100,101,170,1394744.91,1,0.999853,906176.37,,,0.999264,26811.42,0.999853,43749.25,0.999488,-3.039837,5572,101_170_100
1081755,100,101,180,1456325.76,1,0.999264,925123.02,,,0.998676,14424.5,0.999264,13702.86,0.998977,7.2205067,5573,101_180_100
1081952,100,101,190,1452179.58,1,0.999264,929371.14,,,0.998676,20194.3,0.999264,7793.82,0.9991,5.4097176,5574,101_190_100
1082149,100,101,200,1452179.58,1,0.999264,929371.14,,,0.998676,21008.86,0.999264,9491.82,0.999081,3.9994717,5575,101_200_100
1082346,100,101,210,1452179.58,1,0.999264,929371.14,,,0.998676,21433.11,0.999264,12225.6,0.99905,4.5394897,5576,101_210_100
1082543,100,101,220,1452179.58,1,0.999264,929371.14,,,0.998676,29901.14,0.999264,13923.6,0.999077,14.369488,5577,101_220_100
1082740,100,101,230,1452179.58,1,0.999264,929371.14,,,0.998676,25998.04,0.999264,11886.0,0.999079,25.960207,5578,101_230_100
1082937,100,101,240,1457583.2,1,0.999853,929371.14,,,0.999264,20477.88,0.999853,10194.0,0.999657,30.139685,5579,101_240_100
1083134,100,101,250,1506300.72,1,0.999853,929371.14,,,0.999264,23347.5,0.999853,11893.0,0.999654,24.490356,5580,101_250_100
1083331,100,101,260,1506300.72,1,0.999853,929371.14,,,0.999264,24824.76,0.999853,12572.6,0.999655,26.940107,5581,101_260_100
1083528,100,101,270,1506300.72,1,0.999853,929371.14,,,0.999264,26522.76,0.999853,14237.62,0.999647,27.929544,5582,101_270_100
1083725,100,101,280,2012915.3,1,0.999853,1069474.36,,,1.000441,8500.0,1.001029,5460.21,1.000799,16.069412,5583,101_280_100
1083922,100,101,290,2163281.99,1,1.002206,1240877.77,,,1.001618,13616.0,1.002206,5568.81,1.002036,2.5594234,5584,101_290_100
1084119,100,101,300,2819447.62,1,1.002206,1852302.13,,1.052229,1.002206,110695.0,1.002795,3714.72,1.002776,-0.56028366,5585,101_300_100
1084316,100,101,310,2322705.68,1,1.002206,2349044.06,,1.049286,1.002206,1703.0,1.002795,34028.88,1.002235,24.820566,5586,101_310_100
1084513,100,101,320,2258847.84,1,1.002795,2351932.79,,1.049286,1.002206,10218.0,1.002795,29598.48,1.002358,22.900105,5587,101_320_100
1084710,100,101,330,2258847.84,1,1.002795,2351932.79,,1.049286,1.002206,19209.84,1.002795,25764.48,1.002458,25.240183,5588,101_330_100
1084907,100,101,340,2258847.84,1,1.002795,2351932.79,,1.049286,1.002206,15803.84,1.002795,27315.12,1.002422,22.569895,5589,101_340_100
1085104,100,101,350,2258847.84,1,1.002795,2351932.79,,1.049286,1.002206,16416.92,1.002795,27127.68,1.002428,18.199682,5590,101_350_100
1085301,100,101,360,2229960.58,1,1.002795,2380820.05,,1.049286,1.002795,18795.12,1.003383,43869.65,1.002972,10.889769,5591,101_360_100
1085498,100,101,370,2137470.37,1,1.005149,2473310.26,,1.049286,1.00456,18264.9,1.005149,10623.76,1.004933,-17.25018,5592,101_370_100
1085695,100,101,380,2130401.49,1,1.005149,2480379.15,,1.049286,1.003972,27893.1,1.005149,10743.32,1.004822,-18.919706,5593,101_380_100
1085892,100,101,390,2122754.86,1,1.005149,2488025.77,,1.049286,1.00456,12187.98,1.005737,13672.0,1.005116,-27.31979,5594,101_390_100
1086089,100,101,400,2113408.98,1,1.005149,2497371.65,,1.049286,1.00456,5308.77,1.005149,10248.0,1.004761,-21.889805,5595,101_400_100
1086286,100,101,410,2087852.25,1,1.00456,2522928.38,,1.049286,1.003972,22485.08,1.00456,18777.0,1.004293,-16.99984,5596,101_410_100
1086483,100,101,420,2078540.36,1,1.00456,2532240.27,,1.049286,1.003972,12522.04,1.00456,20484.0,1.004195,0.5197525,5597,101_420_100
1086680,100,101,430,2069398.39,1,1.003383,2541382.24,,1.025158,1.002795,32035.2,1.003383,3410.0,1.003327,4.609823,5598,101_430_100
1086877,100,101,440,2069398.39,1,1.003383,2541382.24,,1.025158,1.002795,35613.6,1.003383,20477.05,1.003169,6.380081,5599,101_440_100
1087074,100,101,450,2052694.76,1,1.002795,2558085.88,1.102839,1.023981,1.002206,44550.48,1.002795,19851.6,1.002614,10.730028,5600,101_450_100
1087271,100,101,460,2042499.25,1,1.002795,2568281.38,1.080476,1.017507,1.002206,30313.4,1.002795,2283.36,1.002754,9.319782,5601,101_460_100
1087468,100,101,470,1998913.47,1,1.002795,2611867.16,1.058702,1.010445,1.002206,26600.86,1.002795,11928.0,1.002613,11.42025,5602,101_470_100
1087665,100,101,480,1394863.86,1,1.00456,3215916.77,1.014565,1.009268,1.003383,13060.3,1.00456,5121.0,1.004229,-3.0601025,5603,101_480_100
1087862,100,101,490,884052.13,1,1.003972,3726728.5,1.009268,1.00868,1.003383,17510.35,1.003972,17060.0,1.003682,3.2901764,5604,101_490_100
1088059,100,101,500,884052.13,1,1.003972,3726728.5,1.009268,1.00868,1.003383,17510.35,1.003972,15354.0,1.003697,6.7305565,5605,101_500_100
1088256,100,101,510,884052.13,1,1.003972,3726728.5,1.009268,1.00868,1.003383,27331.15,1.003972,56451.54,1.003576,14.079809,5606,101_510_100
1088453,100,101,520,884052.13,1,1.003972,3726728.5,1.009268,1.00868,1.003383,43920.8,1.003972,66875.2,1.003617,21.150112,5607,101_520_100
1088650,100,101,530,748112.08,1,1.003972,3862668.55,1.009268,1.00868,1.003383,66068.75,1.003972,65169.2,1.00368,21.45052,5608,101_530_100
1088847,100,101,540,748112.08,1,1.003972,3862668.55,1.009268,1.00868,1.003383,140645.45,1.003972,99238.02,1.003729,17.249584,5609,101_540_100
1089044,100,102,0,0.0,0,0.999794,1163286.47,,,0.999794,1692.0,1.000385,3165.91,1.0,11.140108,5610,102_0_100
1089241,100,102,10,0.0,0,0.999794,1163286.47,,,0.999794,3874.68,1.000385,2370.2,1.000161,5.619526,5611,102_10_100
1089438,100,102,20,0.0,0,0.999794,1163286.47,,,0.999794,1692.0,1.000385,7601.57,0.999902,8.72016,5612,102_20_100
1089635,100,102,30,0.0,0,0.999203,1163286.47,,,0.999203,5073.0,0.999794,6480.36,0.999463,11.490583,5613,102_30_100
1089832,100,102,40,0.0,0,0.999794,1163286.47,,,0.999794,7004.88,1.000385,3386.0,1.000193,4.7802925,5614,102_40_100
1090029,100,102,50,0.0,0,0.999794,1163286.47,,,0.999794,7004.88,1.000385,3386.0,1.000193,2.8002262,5615,102_50_100
1090226,100,102,60,0.0,0,0.999794,1163286.47,,,0.999794,8696.88,1.000385,3386.0,1.000219,1.4102459,5616,102_60_100
1090423,100,102,70,0.0,0,0.999794,1163286.47,,,0.999794,5312.88,1.000385,6941.3,1.00005,4.719496,5617,102_70_100
1090620,100,102,80,0.0,0,0.999794,1163286.47,,,0.999794,7004.88,1.000385,3555.3,1.000186,0.41007996,5618,102_80_100
1090817,100,102,90,0.0,0,0.999794,1163286.47,,,0.999794,8696.88,1.000385,3961.62,1.0002,-0.0500679,5619,102_90_100
1091014,100,102,100,0.0,0,0.999794,1163286.47,,,0.999794,3925.44,1.000385,1591.42,1.000215,-2.9498339,5620,102_100_100
1091211,100,102,110,0.0,0,0.999794,1163286.47,,,0.999794,2131.92,1.000385,4994.35,0.999971,-7.8099966,5621,102_110_100
1091408,100,102,120,0.0,0,0.999794,1163286.47,,,0.999794,2165.76,1.000385,5265.23,0.999966,-8.760095,5622,102_120_100
1091605,100,102,130,0.0,0,0.999794,1163286.47,,,0.999794,8967.6,1.000385,1879.23,1.000283,-11.879802,5623,102_130_100
1091802,100,102,140,0.0,0,0.999794,1163286.47,,,0.999794,5600.52,1.000385,3572.23,1.000155,-11.900067,5624,102_140_100
1091999,100,102,150,0.0,0,0.999794,1163286.47,,,0.999794,5583.6,1.000385,2217.83,1.000217,-7.56979,5625,102_150_100
1092196,100,102,160,0.0,0,0.999794,1163286.47,,,0.999794,8933.76,1.000385,5603.83,1.000157,-3.6901236,5626,102_160_100
1092393,100,102,170,0.0,0,0.999203,1163286.47,,,0.999203,5073.0,0.999794,6378.84,0.999465,0.23961067,5627,102_170_100
1092590,100,102,180,0.0,0,0.999203,1284475.54,,,0.999203,5089.91,0.999794,6378.84,0.999466,-1.3500452,5628,102_180_100
1092787,100,102,190,0.0,0,0.999203,1303006.75,,,0.999203,3280.54,0.999794,13959.0,0.999316,0.4196167,5629,102_190_100
1092984,100,102,200,0.0,0,0.998612,1303006.75,,,0.998612,14111.5,0.999203,10568.75,0.99895,3.5500526,5630,102_200_100
1093181,100,102,210,0.0,0,0.999203,1310385.39,,,0.999203,186.01,0.999794,18612.0,0.999209,-1.0699034,5631,102_210_100
1093378,100,102,220,0.0,0,0.999203,1310385.39,,,0.999203,1724.82,0.999794,15228.0,0.999263,-2.4700165,5632,102_220_100
1093575,100,102,230,0.0,0,0.998612,1310385.39,,,0.998612,14111.5,0.999203,6764.0,0.999012,1.6999245,5633,102_230_100
1093772,100,102,240,0.0,0,0.998612,1310385.39,,,0.998612,6540.3,0.999203,6764.0,0.998903,9.590387,5634,102_240_100
1093969,100,102,250,0.0,0,0.999203,1310385.39,,,0.999203,1674.09,0.999794,17055.36,0.999256,6.9105625,5635,102_250_100
1094166,100,102,260,0.0,0,0.999203,1310385.39,,,0.999203,862.41,0.999794,18747.36,0.999229,4.8696995,5636,102_260_100
1094363,100,102,270,0.0,0,0.999203,1354386.45,,,0.999203,2739.42,0.999794,22165.2,0.999268,6.020069,5637,102_270_100
1094560,100,102,280,0.0,0,0.999203,1609287.97,,,0.999203,1234.43,0.999794,19813.32,0.999238,2.8300285,5638,102_280_100
1094757,100,102,290,0.0,0,0.999203,1812437.48,,,0.999203,3940.03,0.999794,5262.12,0.999456,1.9097328,5639,102_290_100
1094954,100,102,300,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999794,3400.92,1.000385,8566.58,0.999962,-2.8699636,5640,102_300_100
1095151,100,102,310,0.0,0,0.999794,1859823.23,0.999794,0.999794,0.999794,6987.96,1.000385,9700.89,1.000042,-1.7797947,5641,102_310_100
1095348,100,102,320,0.0,0,0.999794,1859823.23,0.999794,0.999794,0.999794,5312.88,1.000385,10632.04,0.999991,-1.2302399,5642,102_320_100
1095545,100,102,330,0.0,0,0.999794,1859823.23,0.999794,0.999794,0.999794,3620.88,1.000385,14001.11,0.999916,-1.5699863,5643,102_330_100
1095742,100,102,340,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,4193.68,0.999794,9289.08,0.999387,2.1195412,5644,102_340_100
1095939,100,102,350,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,4210.59,0.999794,8460.0,0.9994,2.629757,5645,102_350_100
1096136,100,102,360,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,4227.5,0.999794,8476.92,0.9994,3.080368,5646,102_360_100
1096333,100,102,370,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,4244.41,0.999794,10168.92,0.999377,2.670288,5647,102_370_100
1096530,100,102,380,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,7372.76,0.999794,11860.92,0.99943,1.6701221,5648,102_380_100
1096727,100,102,390,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,4328.96,0.999794,10930.32,0.999371,1.8405914,5649,102_390_100
1096924,100,102,400,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,4362.78,0.999794,15244.92,0.999335,6.439686,5650,102_400_100
1097121,100,102,410,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,6019.96,0.999794,13451.4,0.999386,5.7303905,5651,102_410_100
1097318,100,102,420,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,6966.92,0.999794,14314.32,0.999397,4.0996075,5652,102_420_100
1097515,100,102,430,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,6172.15,0.999794,17072.28,0.99936,3.6597252,5653,102_430_100
1097712,100,102,440,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,963.87,0.999794,13671.36,0.999242,6.239414,5654,102_440_100
1097909,100,102,450,0.0,0,0.999203,1859823.23,0.999203,0.999203,0.999203,2299.76,0.999794,16547.76,0.999275,0.33020973,5655,102_450_100
1098106,100,102,460,0.0,0,0.999794,1859823.23,0.999794,0.999794,0.999794,862.92,1.000385,15507.88,0.999825,-8.080006,5656,102_460_100
1098303,100,102,470,0.0,0,0.999794,1859823.23,0.999794,0.999794,0.999794,7783.2,1.000385,14847.61,0.999997,-9.059906,5657,102_470_100
1098500,100,102,480,0.0,0,0.999794,2429535.41,0.999794,0.999794,0.999794,5143.68,1.000385,19977.4,0.999915,-6.3997507,5658,102_480_100
1098697,100,102,490,0.0,0,0.999794,2429535.41,0.999794,0.999794,0.999794,5143.68,1.000385,25073.33,0.999895,1.6796589,5659,102_490_100
1098894,100,102,500,0.0,0,0.999794,2429535.41,0.999794,0.999794,0.999794,5211.36,1.000385,21687.33,0.999909,-2.1600723,5660,102_500_100
1099091,100,102,510,0.0,0,0.999203,2429535.41,0.999203,0.999203,0.999203,6780.91,0.999794,14568.12,0.999391,3.260374,5661,102_510_100
1099288,100,102,520,0.0,0,0.998612,1859823.23,0.998612,0.998612,0.998612,10663.9,0.999794,23028.12,0.998987,8.690357,5662,102_520_100
1099485,100,102,530,0.0,0,0.998612,1859823.23,0.998612,0.998612,0.998612,11339.9,0.999794,28171.8,0.998952,7.599592,5663,102_530_100
1099682,100,102,540,0.0,0,0.998612,1859823.23,0.998612,0.998612,0.998612,21496.8,0.999794,28171.8,0.999124,-6.849766,5664,102_540_100
1099879,100,103,0,595850.3,1,0.999828,2566818.87,,,0.999828,3372.0,1.001015,19969.04,1.0,-18.339752,5665,103_0_100
1100076,100,103,10,611870.05,1,0.997456,2571034.59,,,0.996863,16557.85,0.997456,2556.64,0.997377,2.2101402,5666,103_10_100
1100273,100,103,20,611870.05,1,0.998642,2571034.59,,,0.997456,9806.06,0.998642,1684.0,0.998469,-12.00974,5667,103_20_100
1100470,100,103,30,611870.05,1,0.998049,2571034.59,,,0.997456,6442.06,0.998049,1683.0,0.997927,0.08940697,5668,103_30_100
1100667,100,103,40,611870.05,1,0.998049,2571034.59,,,0.997456,6442.06,0.998049,3870.9,0.997827,1.180172,5669,103_40_100
1100864,100,103,50,611870.05,1,0.998049,2571034.59,,,0.997456,9806.06,0.998049,4762.89,0.997856,0.44941902,5670,103_50_100
1101061,100,103,60,612139.85,1,0.998049,2571034.59,,,0.997456,6442.06,0.998049,4998.51,0.99779,1.5604496,5671,103_60_100
1101258,100,103,70,612139.85,1,0.998049,2571034.59,,,0.997456,8124.06,0.998049,6799.32,0.997779,4.719496,5672,103_70_100
1101455,100,103,80,613826.14,1,0.998049,2571034.59,,,0.997456,13556.92,0.998049,5234.13,0.997884,4.709959,5673,103_80_100
1101652,100,103,90,613826.14,1,0.998642,2571034.59,,,0.997456,21495.96,0.998642,5153.04,0.998413,5.789995,5674,103_90_100
1101849,100,103,100,613826.14,1,0.998642,2571034.59,,,0.998049,4729.23,0.998642,5102.52,0.998335,4.9698353,5675,103_100_100
1102046,100,103,110,613826.14,1,0.998642,2571034.59,,,0.998049,6412.23,0.998642,6786.52,0.998338,6.7198277,5676,103_110_100
1102243,100,103,120,613826.14,1,0.998642,2571034.59,,,0.998049,9896.04,0.998642,6820.2,0.998401,7.1394444,5677,103_120_100
1102440,100,103,130,613826.14,1,0.998642,2571034.59,,,0.998049,11579.04,0.998642,6837.04,0.998422,4.7898293,5678,103_130_100
1102637,100,103,140,613826.14,1,0.998642,2571034.59,,,0.998049,1279.08,0.998642,7830.6,0.998133,6.8700314,5679,103_140_100
1102834,100,103,150,613826.14,1,0.999235,2571034.59,,,0.998642,8133.72,0.999235,5055.0,0.999008,-3.5601854,5680,103_150_100
1103031,100,103,160,613826.14,1,0.999235,2571034.59,,,0.998642,3081.72,0.999235,6740.0,0.998829,-1.6701221,5681,103_160_100
1103228,100,103,170,613826.14,1,0.999235,2571034.59,,,0.998642,8672.6,0.999235,8121.7,0.998949,-3.0100346,5682,103_170_100
1103425,100,103,180,742911.58,1,0.999235,2594170.48,,,0.998642,12326.88,0.999235,8155.4,0.998999,-4.119873,5683,103_180_100
1103622,100,103,190,746419.06,1,0.999235,2594170.48,,,0.998642,3368.0,0.999235,11525.4,0.998777,-1.090169,5684,103_190_100
1103819,100,103,200,746419.06,1,0.999235,2594170.48,,,0.998642,1684.0,0.999235,9014.75,0.998736,-0.8201599,5685,103_200_100
1104016,100,103,210,746419.06,1,0.998642,2594170.48,,,0.998049,31977.0,0.998642,11400.68,0.998487,2.2602081,5686,103_210_100
1104213,100,103,220,746419.06,1,0.998346,2594170.48,,,0.998049,35343.0,0.998642,11518.56,0.998497,-8.180141,5687,103_220_100
1104410,100,103,230,746419.06,1,0.998346,2594170.48,,,0.998049,42075.0,0.998642,13236.24,0.998501,-9.670258,5688,103_230_100
1104607,100,103,240,742928.44,1,0.998642,2600544.66,,,0.998049,41738.4,0.998642,11383.84,0.998515,-15.249848,5689,103_240_100
1104804,100,103,250,742928.44,1,0.998642,2600544.66,,,0.998049,41738.4,0.998642,11451.2,0.998515,-22.069813,5690,103_250_100
1105001,100,103,260,742928.44,1,0.998642,2600544.66,,,0.998049,41738.4,0.998642,13775.12,0.998495,-21.920204,5691,103_260_100
1105198,100,103,270,754732.47,1,0.998642,2600544.66,,,0.998049,14810.4,0.998642,12107.96,0.998376,-23.509861,5692,103_270_100
1105395,100,103,280,566306.51,1,0.99716,2844820.51,,,0.996863,19331.5,0.997456,15844.44,0.997189,-11.410117,5693,103_280_100
1105592,100,103,290,296753.18,1,0.99716,3135030.89,,,0.996863,10926.5,0.997456,20823.16,0.997068,-1.4102459,5694,103_290_100
1105789,100,103,300,345149.68,1,0.996863,3385950.73,1.007538,1.007538,0.99627,11760.0,0.996863,22138.77,0.996476,3.9505959,5695,103_300_100
1105986,100,103,310,274696.51,1,0.99627,3456403.89,1.007538,1.007538,0.995677,8596.48,0.99627,21840.0,0.995845,14.790297,5696,103_310_100
1106183,100,103,320,274696.51,1,0.99627,3456403.89,1.007538,1.004573,0.995677,10275.48,0.99627,21907.2,0.995867,13.469458,5697,103_320_100
1106380,100,103,330,274696.51,1,0.99627,3456403.89,1.007538,1.002794,0.995677,10325.85,0.99627,20328.0,0.995877,12.420416,5698,103_330_100
1106577,100,103,340,274696.51,1,0.99627,3456403.89,1.007538,1.002201,0.995677,15631.49,0.99627,18849.6,0.995946,10.889769,5699,103_340_100
1106774,100,103,350,262015.62,1,0.996863,3469084.79,1.007538,1.002201,0.99627,53088.0,0.996863,11767.0,0.996756,3.349781,5700,103_350_100
1106971,100,103,360,262015.62,1,0.996863,3469084.79,1.007538,1.002201,0.99627,55204.8,0.996863,11800.62,0.996759,8.250475,5701,103_360_100
1107168,100,103,370,262015.62,1,0.996863,3469084.79,1.007538,1.001608,0.99627,53524.8,0.996863,12523.45,0.996751,3.0100346,5702,103_370_100
1107365,100,103,380,262015.62,1,0.996863,3469084.79,1.007538,1.001608,0.99627,50013.6,0.996863,12557.07,0.996744,-2.7698278,5703,103_380_100
1107562,100,103,390,262015.62,1,0.996863,3469084.79,1.007538,1.001608,0.99627,50013.6,0.996863,12523.45,0.996745,-1.0299683,5704,103_390_100
1107759,100,103,400,262015.62,1,0.996863,3469084.79,1.007538,1.001608,0.99627,51693.6,0.996863,16019.93,0.996723,-1.6802549,5705,103_400_100
1107956,100,103,410,262015.62,1,0.996863,3469084.79,1.007538,1.001608,0.99627,53373.6,0.996863,14641.51,0.996736,-3.6001205,5706,103_410_100
1108153,100,103,420,245152.73,1,0.997456,3469084.79,1.007538,1.001608,0.996863,46546.89,0.997456,21226.84,0.997271,-7.650256,5707,103_420_100
1108350,100,103,430,245152.73,1,0.997456,3469084.79,1.007538,1.001608,0.996863,56952.28,0.997456,36381.66,0.997225,-7.069707,5708,103_430_100
1108547,100,103,440,248963.74,1,0.996863,3482136.66,1.007538,1.001015,0.99627,39362.4,0.996863,38511.71,0.99657,4.580021,5709,103_440_100
1108744,100,103,450,238475.02,1,0.996863,3492625.38,1.004573,1.001015,0.99627,48283.2,0.996863,37150.1,0.996606,5.259514,5710,103_450_100
1108941,100,103,460,258710.49,1,0.996863,3492625.38,1.004573,1.001015,0.99627,48283.2,0.996863,47185.67,0.99657,6.350279,5711,103_460_100
1109138,100,103,470,366633.0,1,0.996863,3492625.38,1.004573,0.999235,0.99627,48283.2,0.996863,47185.67,0.99657,7.4994564,5712,103_470_100
1109335,100,103,480,356329.78,1,0.996863,3502928.61,1.002794,0.998642,0.99627,48384.0,0.996863,52195.05,0.996556,7.8594685,5713,103_480_100
1109532,100,103,490,302891.27,1,0.996863,3556367.12,1.002794,0.998642,0.99627,79833.6,0.996863,63962.05,0.9966,9.789467,5714,103_490_100
1109729,100,103,500,286028.38,1,0.99716,3556367.12,1.002794,0.998642,0.996863,29283.02,0.997456,33000.84,0.997142,5.7697296,5715,103_500_100
1109926,100,103,510,281070.69,1,0.997456,3561324.81,1.002201,0.998642,0.996863,29064.49,0.997456,35221.08,0.997132,3.9601326,5716,103_510_100
